sales_id,order_id,sale_date,product_code,customer_code,store_code,quantity,revenue,discount,profit
T0007439,O003720,2025-06-05,P0010,C00204,S016,4,217.68,0.0,89.74
T0007440,O003720,2025-11-04,P0042,C00156,S004,3,333.06,0.0,110.04
T0007441,O003721,2025-02-19,P0014,C00039,S005,2,44.98,4.5,7.93
T0007442,O003721,2025-05-30,P0036,C00249,S003,4,891.32,133.7,309.94
T0007443,O003722,2026-06-08,P0040,C00293,S016,5,1140.0,0.0,449.33
T0007444,O003722,2026-12-24,P0020,C00004,S007,4,581.04,0.0,192.96
T0007445,O003723,2025-06-21,P0022,C00053,S002,1,22.02,2.2,8.3
T0007446,O003723,2026-12-29,P0035,C00136,S003,1,8.6,0.0,3.69
T0007447,O003724,2024-08-11,P0039,C00089,S005,4,443.92,0.0,154.63
T0007448,O003724,2026-08-13,P0037,C00099,S001,1,56.62,0.0,15.6
T0007449,O003725,2025-10-26,P0035,C00037,S012,2,271.92,0.0,109.98
T0007450,O003725,2024-01-16,P0005,C00066,S012,1,95.03,4.75,45.7
T0007451,O003726,2025-01-02,P0031,C00123,S017,4,665.2,33.26,176.85
T0007452,O003726,2026-09-08,P0037,C00273,S002,5,822.85,123.43,228.7
T0007453,O003727,2026-02-21,P0029,C00162,S014,1,120.56,0.0,63.17
T0007454,O003727,2024-08-17,P0015,C00167,S012,5,812.85,0.0,397.72
T0007455,O003728,2024-06-15,P0046,C00265,S005,1,238.9,0.0,133.91
T0007456,O003728,2025-04-08,P0029,C00107,S006,2,377.5,37.75,67.63
T0007457,O003729,2024-09-16,P0025,C00097,S013,5,48.25,4.82,19.41
T0007458,O003729,2025-11-24,P0024,C00114,S018,4,931.12,0.0,414.32
T0007459,O003730,2024-06-16,P0003,C00128,S017,5,912.95,0.0,238.76
T0007460,O003730,2025-01-27,P0006,C00045,S018,5,912.65,45.63,483.06
T0007461,O003731,2025-10-13,P0006,C00068,S003,5,767.7,38.39,223.39
T0007462,O003731,2025-02-04,P0045,C00087,S006,2,94.82,4.74,42.13
T0007463,O003732,2024-03-15,P0033,C00004,S001,5,929.65,46.48,486.14
T0007464,O003732,2025-07-16,P0005,C00126,S019,4,99.76,0.0,42.55
T0007465,O003733,2025-06-21,P0049,C00044,S006,1,114.47,0.0,56.75
T0007466,O003733,2026-11-18,P0019,C00172,S008,2,140.1,0.0,59.73
T0007467,O003734,2026-07-27,P0046,C00234,S003,5,182.6,0.0,105.81
T0007468,O003734,2024-06-08,P0026,C00232,S019,3,462.39,0.0,224.52
T0007469,O003735,2025-07-13,P0014,C00195,S020,2,169.86,8.49,43.39
T0007470,O003735,2024-07-04,P0036,C00198,S020,5,144.4,0.0,49.55
T0007471,O003736,2024-07-03,P0001,C00107,S015,2,300.06,0.0,80.38
T0007472,O003736,2025-02-16,P0029,C00011,S010,3,382.77,19.14,184.71
T0007473,O003737,2026-02-18,P0048,C00132,S002,4,447.52,0.0,122.71
T0007474,O003737,2025-07-23,P0002,C00213,S004,2,398.78,39.88,150.17
T0007475,O003738,2026-09-02,P0022,C00154,S003,4,431.64,0.0,248.74
T0007476,O003738,2024-12-23,P0009,C00205,S007,4,502.84,0.0,162.01
T0007477,O003739,2025-06-24,P0026,C00245,S016,2,295.7,0.0,175.71
T0007478,O003739,2026-04-23,P0010,C00085,S014,2,373.72,0.0,197.06
T0007479,O003740,2024-05-11,P0025,C00134,S004,3,430.2,21.51,119.32
T0007480,O003740,2025-03-14,P0037,C00074,S011,2,489.02,24.45,245.68
T0007481,O003741,2026-04-19,P0004,C00201,S007,2,160.5,0.0,76.49
T0007482,O003741,2025-03-29,P0005,C00040,S018,4,251.36,0.0,86.69
T0007483,O003742,2025-05-03,P0039,C00243,S006,4,919.84,0.0,424.86
T0007484,O003742,2025-07-23,P0036,C00242,S016,1,133.04,0.0,42.9
T0007485,O003743,2025-01-26,P0014,C00289,S011,3,656.28,0.0,373.54
T0007486,O003743,2024-10-05,P0036,C00197,S016,1,100.25,0.0,33.43
T0007487,O003744,2026-01-03,P0046,C00145,S009,3,663.87,0.0,309.53
T0007488,O003744,2024-02-11,P0040,C00024,S002,1,137.89,13.79,42.84
T0007489,O003745,2025-08-08,P0012,C00290,S003,5,378.5,37.85,129.73
T0007490,O003745,2024-07-30,P0046,C00056,S007,1,195.14,0.0,78.12
T0007491,O003746,2026-10-21,P0028,C00089,S014,4,677.8,67.78,137.26
T0007492,O003746,2025-06-02,P0029,C00165,S010,2,118.68,5.93,35.63
T0007493,O003747,2026-03-14,P0010,C00201,S012,1,246.16,0.0,115.42
T0007494,O003747,2026-11-04,P0045,C00282,S002,1,146.43,7.32,37.73
T0007495,O003748,2024-04-10,P0022,C00179,S011,2,323.42,16.17,129.39
T0007496,O003748,2024-04-14,P0039,C00152,S016,2,301.06,0.0,146.07
T0007497,O003749,2026-10-29,P0042,C00156,S015,5,1151.1,0.0,313.33
T0007498,O003749,2024-08-09,P0023,C00269,S011,2,480.0,0.0,259.94
T0007499,O003750,2025-12-03,P0004,C00271,S015,4,197.68,9.88,89.2
T0007500,O003750,2025-07-16,P0038,C00063,S014,1,124.81,0.0,47.47
T0007501,O003751,2025-07-09,P0017,C00056,S012,3,156.75,15.68,31.16
T0007502,O003751,2024-07-16,P0043,C00299,S010,5,331.05,0.0,104.85
T0007503,O003752,2025-03-06,P0013,C00225,S020,3,421.08,21.05,231.18
T0007504,O003752,2025-11-19,P0008,C00110,S018,5,489.05,24.45,260.43
T0007505,O003753,2024-11-05,P0038,C00092,S008,5,944.1,0.0,431.32
T0007506,O003753,2025-12-11,P0041,C00170,S006,4,957.88,0.0,452.26
T0007507,O003754,2026-02-26,P0014,C00035,S009,1,61.29,0.0,15.38
T0007508,O003754,2026-05-18,P0036,C00176,S014,2,129.8,12.98,19.86
T0007509,O003755,2025-09-02,P0015,C00098,S010,5,1076.3,107.63,363.3
T0007510,O003755,2026-01-01,P0048,C00173,S002,4,905.36,90.54,379.15
T0007511,O003756,2026-01-07,P0026,C00036,S001,4,135.36,20.3,57.61
T0007512,O003756,2025-02-23,P0046,C00046,S011,4,792.64,39.63,185.57
T0007513,O003757,2024-10-09,P0050,C00154,S015,4,664.56,66.46,289.2
T0007514,O003757,2026-08-14,P0047,C00095,S016,3,675.18,33.76,158.43
T0007515,O003758,2025-11-08,P0016,C00193,S015,2,339.82,0.0,118.43
T0007516,O003758,2024-12-31,P0003,C00096,S008,4,418.56,0.0,156.29
T0007517,O003759,2025-05-11,P0028,C00032,S019,4,896.36,0.0,286.1
T0007518,O003759,2024-04-11,P0020,C00089,S002,4,235.4,11.77,128.49
T0007519,O003760,2024-03-29,P0006,C00152,S007,2,486.08,24.3,103.87
T0007520,O003760,2026-11-01,P0020,C00090,S007,3,666.93,0.0,312.96
T0007521,O003761,2024-11-10,P0049,C00089,S004,1,160.28,16.03,56.47
T0007522,O003761,2025-07-09,P0009,C00108,S020,3,15.66,0.0,4.73
T0007523,O003762,2025-07-09,P0036,C00177,S001,5,1023.9,102.39,384.19
T0007524,O003762,2025-07-17,P0017,C00200,S019,5,830.6,83.06,348.63
T0007525,O003763,2024-10-14,P0043,C00021,S011,1,233.79,0.0,109.48
T0007526,O003763,2026-06-26,P0030,C00100,S003,2,385.3,0.0,113.28
T0007527,O003764,2025-05-08,P0002,C00164,S016,3,342.57,0.0,108.49
T0007528,O003764,2026-07-03,P0008,C00233,S009,1,216.21,10.81,52.36
T0007529,O003765,2025-04-22,P0042,C00021,S012,2,343.44,0.0,94.1
T0007530,O003765,2024-08-23,P0015,C00144,S015,3,353.85,53.08,157.84
T0007531,O003766,2025-04-28,P0001,C00193,S019,4,367.28,0.0,160.19
T0007532,O003766,2024-02-26,P0007,C00174,S005,5,540.85,0.0,286.77
T0007533,O003767,2026-07-07,P0013,C00179,S015,3,164.82,0.0,65.13
T0007534,O003767,2026-05-23,P0005,C00299,S007,1,173.95,0.0,85.0
T0007535,O003768,2026-12-08,P0028,C00069,S009,1,165.42,16.54,41.55
T0007536,O003768,2024-04-12,P0010,C00131,S009,4,285.12,14.26,145.55
T0007537,O003769,2026-03-13,P0017,C00007,S003,2,309.84,15.49,104.77
T0007538,O003769,2026-12-29,P0042,C00270,S012,5,119.45,5.97,47.92
T0007539,O003770,2024-03-21,P0044,C00151,S001,2,341.48,0.0,122.85
T0007540,O003770,2024-10-09,P0047,C00139,S018,2,424.06,42.41,116.5
T0007541,O003771,2025-06-01,P0038,C00204,S005,2,436.42,43.64,208.66
T0007542,O003771,2026-09-09,P0049,C00256,S016,1,186.89,18.69,44.47
T0007543,O003772,2024-05-01,P0031,C00123,S002,1,192.13,19.21,81.53
T0007544,O003772,2024-02-25,P0002,C00037,S007,5,1176.8,0.0,389.84
T0007545,O003773,2025-12-25,P0009,C00151,S008,4,978.68,97.87,396.67
T0007546,O003773,2025-01-22,P0026,C00183,S008,5,193.7,19.37,53.77
T0007547,O003774,2025-08-31,P0017,C00017,S004,1,232.51,0.0,106.19
T0007548,O003774,2026-07-31,P0030,C00262,S016,1,185.55,0.0,107.06
T0007549,O003775,2024-03-21,P0035,C00175,S020,4,283.32,0.0,147.16
T0007550,O003775,2024-12-15,P0013,C00112,S012,5,1163.2,58.16,455.52
T0007551,O003776,2026-12-26,P0010,C00232,S008,3,319.62,15.98,65.84
T0007552,O003776,2025-09-16,P0047,C00224,S001,1,10.12,0.0,5.06
T0007553,O003777,2026-08-17,P0037,C00204,S004,3,123.48,0.0,70.48
T0007554,O003777,2026-06-26,P0035,C00029,S014,4,344.56,34.46,71.41
T0007555,O003778,2024-11-15,P0031,C00216,S005,3,568.5,28.42,118.07
T0007556,O003778,2025-09-27,P0020,C00198,S011,5,462.85,0.0,255.37
T0007557,O003779,2024-08-10,P0015,C00227,S012,2,456.38,22.82,226.26
T0007558,O003779,2026-07-15,P0009,C00299,S020,4,378.4,0.0,166.07
T0007559,O003780,2025-11-02,P0005,C00213,S001,4,568.56,56.86,138.89
T0007560,O003780,2024-11-30,P0016,C00176,S011,1,90.82,0.0,28.13
T0007561,O003781,2025-05-09,P0005,C00148,S018,1,227.01,22.7,66.72
T0007562,O003781,2026-07-21,P0029,C00280,S005,4,124.0,0.0,48.84
T0007563,O003782,2025-09-08,P0021,C00151,S015,3,341.01,34.1,159.33
T0007564,O003782,2025-08-31,P0020,C00248,S010,3,519.15,0.0,145.41
T0007565,O003783,2026-04-02,P0019,C00043,S014,2,13.0,0.0,5.93
T0007566,O003783,2026-06-28,P0017,C00152,S016,3,208.77,20.88,95.39
T0007567,O003784,2026-11-25,P0011,C00210,S015,3,646.68,0.0,317.3
T0007568,O003784,2026-01-12,P0004,C00229,S019,3,475.65,23.78,195.33
T0007569,O003785,2026-03-08,P0026,C00145,S016,4,428.36,0.0,115.44
T0007570,O003785,2026-12-27,P0046,C00074,S005,4,128.96,6.45,63.61
T0007571,O003786,2025-04-08,P0027,C00279,S019,3,283.35,0.0,91.23
T0007572,O003786,2025-09-22,P0040,C00142,S005,3,648.45,0.0,354.1
T0007573,O003787,2026-12-18,P0010,C00141,S011,2,346.1,0.0,202.21
T0007574,O003787,2026-03-14,P0020,C00280,S013,5,1132.3,0.0,670.31
T0007575,O003788,2025-10-26,P0025,C00249,S013,3,340.83,0.0,119.24
T0007576,O003788,2025-05-22,P0001,C00067,S019,1,241.85,0.0,129.05
T0007577,O003789,2026-10-16,P0042,C00214,S018,5,941.25,0.0,399.21
T0007578,O003789,2025-08-02,P0012,C00066,S012,1,84.07,12.61,36.99
T0007579,O003790,2026-06-09,P0019,C00231,S014,2,67.74,0.0,27.75
T0007580,O003790,2024-02-04,P0020,C00076,S018,2,17.24,0.0,7.29
T0007581,O003791,2025-08-03,P0028,C00064,S015,4,505.56,50.56,105.55
T0007582,O003791,2026-06-11,P0023,C00058,S014,2,425.18,0.0,136.74
T0007583,O003792,2026-01-18,P0012,C00007,S005,3,506.79,0.0,250.84
T0007584,O003792,2024-10-23,P0011,C00296,S008,3,174.75,8.74,69.42
T0007585,O003793,2024-04-07,P0019,C00137,S006,3,28.44,1.42,14.33
T0007586,O003793,2026-07-29,P0019,C00150,S002,3,138.72,0.0,52.82
T0007587,O003794,2025-07-26,P0034,C00191,S013,2,140.94,0.0,71.02
T0007588,O003794,2026-06-10,P0033,C00043,S013,1,18.61,0.0,9.41
T0007589,O003795,2025-06-08,P0002,C00220,S020,1,63.81,0.0,30.78
T0007590,O003795,2025-06-28,P0003,C00247,S010,3,740.76,74.08,325.81
T0007591,O003796,2026-09-25,P0039,C00252,S011,1,52.08,0.0,20.79
T0007592,O003796,2026-06-20,P0010,C00079,S020,5,1196.15,0.0,438.07
T0007593,O003797,2025-11-13,P0047,C00157,S019,5,921.3,0.0,381.33
T0007594,O003797,2026-07-17,P0001,C00079,S013,2,18.7,0.0,10.38
T0007595,O003798,2026-11-23,P0036,C00251,S002,5,288.85,0.0,159.31
T0007596,O003798,2024-06-06,P0033,C00090,S004,2,49.12,0.0,23.76
T0007597,O003799,2025-02-28,P0041,C00239,S015,4,505.16,0.0,298.37
T0007598,O003799,2024-02-22,P0036,C00127,S002,2,44.02,2.2,14.22
T0007599,O003800,2026-04-20,P0009,C00176,S014,1,71.98,3.6,23.77
T0007600,O003800,2025-05-08,P0021,C00288,S008,1,92.54,0.0,37.51
T0007601,O003801,2024-12-28,P0009,C00032,S010,2,308.92,30.89,94.57
T0007602,O003801,2026-03-25,P0043,C00251,S005,3,235.56,0.0,96.17
T0007603,O003802,2024-05-26,P0026,C00071,S008,5,238.0,11.9,126.64
T0007604,O003802,2026-01-17,P0018,C00082,S013,3,59.19,0.0,22.7
T0007605,O003803,2025-11-27,P0038,C00246,S012,3,378.03,0.0,122.25
T0007606,O003803,2024-11-19,P0022,C00105,S013,2,410.6,0.0,219.32
T0007607,O003804,2026-04-17,P0008,C00006,S011,2,412.54,61.88,74.63
T0007608,O003804,2024-09-19,P0023,C00096,S018,2,136.54,0.0,38.46
T0007609,O003805,2025-05-05,P0038,C00071,S015,5,359.0,0.0,120.23
T0007610,O003805,2024-02-04,P0028,C00253,S007,2,26.56,2.66,4.35
T0007611,O003806,2024-04-08,P0033,C00062,S011,3,644.16,0.0,307.11
T0007612,O003806,2024-05-15,P0006,C00249,S012,4,930.64,93.06,268.05
T0007613,O003807,2026-01-17,P0024,C00232,S017,1,202.11,20.21,43.37
T0007614,O003807,2025-01-21,P0045,C00147,S017,2,348.14,0.0,126.23
T0007615,O003808,2025-12-01,P0032,C00154,S017,5,400.3,40.03,131.74
T0007616,O003808,2026-05-18,P0037,C00033,S002,1,212.44,10.62,107.25
T0007617,O003809,2025-11-19,P0031,C00251,S002,1,198.75,29.81,31.27
T0007618,O003809,2024-07-25,P0004,C00059,S002,5,651.4,32.57,321.91
T0007619,O003810,2026-05-12,P0014,C00240,S010,1,161.72,8.09,47.51
T0007620,O003810,2026-09-14,P0018,C00027,S006,3,161.49,0.0,64.46
T0007621,O003811,2024-07-15,P0009,C00180,S020,4,449.72,0.0,171.73
T0007622,O003811,2025-04-03,P0024,C00059,S018,4,506.92,0.0,234.4
T0007623,O003812,2024-06-09,P0004,C00256,S004,1,232.99,0.0,121.47
T0007624,O003812,2025-06-03,P0045,C00244,S013,5,785.95,39.3,319.77
T0007625,O003813,2025-07-11,P0050,C00268,S004,3,382.95,0.0,146.98
T0007626,O003813,2026-02-16,P0003,C00137,S019,1,35.47,3.55,16.69
T0007627,O003814,2026-04-08,P0032,C00105,S018,5,987.4,148.11,329.89
T0007628,O003814,2026-10-21,P0048,C00260,S014,3,727.17,0.0,401.62
T0007629,O003815,2024-06-05,P0021,C00240,S009,1,115.37,0.0,66.56
T0007630,O003815,2026-07-01,P0009,C00078,S010,5,127.1,6.36,57.88
T0007631,O003816,2024-12-05,P0018,C00025,S015,1,243.15,36.47,34.1
T0007632,O003816,2025-07-20,P0037,C00200,S011,3,638.67,31.93,184.17
T0007633,O003817,2026-06-10,P0017,C00052,S010,2,270.7,27.07,52.97
T0007634,O003817,2024-08-21,P0004,C00186,S008,1,78.01,0.0,44.49
T0007635,O003818,2024-11-13,P0041,C00211,S013,1,217.02,10.85,118.8
T0007636,O003818,2026-05-17,P0005,C00169,S020,4,498.52,0.0,183.15
T0007637,O003819,2026-11-11,P0010,C00056,S011,1,242.79,0.0,61.78
T0007638,O003819,2025-10-13,P0017,C00291,S018,3,354.03,0.0,138.17
T0007639,O003820,2025-02-28,P0036,C00222,S013,3,443.37,22.17,134.53
T0007640,O003820,2024-09-05,P0014,C00192,S011,2,138.6,0.0,75.65
T0007641,O003821,2024-08-05,P0035,C00197,S016,2,211.2,0.0,67.32
T0007642,O003821,2025-08-16,P0048,C00143,S004,1,43.8,0.0,11.67
T0007643,O003822,2026-01-31,P0049,C00226,S015,1,40.59,0.0,19.85
T0007644,O003822,2024-03-17,P0031,C00058,S003,4,724.48,108.67,260.93
T0007645,O003823,2025-01-31,P0001,C00280,S014,3,179.16,8.96,42.83
T0007646,O003823,2024-10-23,P0028,C00059,S012,4,849.56,84.96,137.74
T0007647,O003824,2026-11-13,P0032,C00208,S011,4,336.64,33.66,89.45
T0007648,O003824,2026-08-01,P0010,C00187,S020,4,76.12,7.61,23.88
T0007649,O003825,2026-05-25,P0043,C00125,S012,5,441.95,0.0,201.99
T0007650,O003825,2024-12-31,P0002,C00031,S014,5,60.4,6.04,20.9
T0007651,O003826,2025-10-16,P0027,C00220,S008,5,571.85,28.59,184.33
T0007652,O003826,2026-04-30,P0028,C00091,S002,2,298.1,0.0,128.18
T0007653,O003827,2025-02-09,P0001,C00153,S002,2,350.36,0.0,149.14
T0007654,O003827,2025-07-26,P0027,C00177,S010,2,448.96,0.0,235.64
T0007655,O003828,2024-10-23,P0011,C00124,S013,2,473.0,0.0,275.55
T0007656,O003828,2026-11-12,P0043,C00042,S001,4,393.28,0.0,105.24
T0007657,O003829,2026-05-03,P0044,C00241,S018,3,21.81,0.0,11.16
T0007658,O003829,2026-07-16,P0043,C00022,S018,2,362.88,54.43,134.2
T0007659,O003830,2024-05-05,P0017,C00287,S010,3,560.49,0.0,156.95
T0007660,O003830,2024-01-15,P0022,C00233,S005,1,246.4,0.0,77.27
T0007661,O003831,2024-01-14,P0035,C00195,S010,1,155.56,23.33,38.54
T0007662,O003831,2025-08-28,P0032,C00094,S008,3,522.75,0.0,230.25
T0007663,O003832,2025-02-19,P0007,C00029,S001,4,849.12,0.0,369.65
T0007664,O003832,2026-03-02,P0007,C00293,S020,1,78.15,0.0,27.19
T0007665,O003833,2026-08-27,P0024,C00112,S011,5,1091.0,109.1,318.01
T0007666,O003833,2024-08-07,P0007,C00265,S006,2,274.5,0.0,132.31
T0007667,O003834,2026-05-19,P0046,C00261,S003,4,207.92,20.79,37.39
T0007668,O003834,2024-05-24,P0042,C00298,S011,4,757.76,0.0,291.44
T0007669,O003835,2025-01-14,P0010,C00186,S008,2,365.86,0.0,142.36
T0007670,O003835,2026-05-19,P0001,C00001,S003,4,409.24,0.0,151.71
T0007671,O003836,2026-08-23,P0042,C00235,S012,3,461.73,23.09,97.01
T0007672,O003836,2025-06-27,P0002,C00196,S016,5,543.1,27.16,185.61
T0007673,O003837,2024-02-23,P0014,C00161,S015,5,617.5,0.0,192.68
T0007674,O003837,2025-04-22,P0036,C00106,S007,4,324.52,0.0,109.07
T0007675,O003838,2026-05-25,P0024,C00027,S006,4,38.84,0.0,18.47
T0007676,O003838,2026-10-05,P0047,C00247,S011,4,198.64,0.0,75.43
T0007677,O003839,2024-09-27,P0018,C00096,S011,5,805.75,0.0,437.62
T0007678,O003839,2026-08-07,P0007,C00103,S012,5,543.4,0.0,194.73
T0007679,O003840,2025-10-23,P0026,C00201,S014,5,85.55,4.28,42.42
T0007680,O003840,2024-03-23,P0026,C00089,S016,2,372.18,0.0,209.85
T0007681,O003841,2026-01-31,P0019,C00013,S002,3,123.24,0.0,34.58
T0007682,O003841,2025-10-18,P0009,C00281,S018,2,370.3,0.0,141.14
T0007683,O003842,2026-01-25,P0028,C00113,S020,5,284.2,0.0,123.74
T0007684,O003842,2026-10-17,P0026,C00124,S011,4,920.4,0.0,321.46
T0007685,O003843,2024-10-15,P0033,C00164,S019,2,350.98,0.0,90.62
T0007686,O003843,2024-06-16,P0048,C00133,S003,3,295.38,14.77,91.53
T0007687,O003844,2026-04-17,P0035,C00026,S005,5,603.65,0.0,253.99
T0007688,O003844,2026-03-09,P0018,C00126,S018,4,986.44,49.32,508.58
T0007689,O003845,2024-12-11,P0042,C00266,S015,5,217.7,0.0,94.52
T0007690,O003845,2024-10-11,P0017,C00102,S006,3,374.1,0.0,119.84
T0007691,O003846,2026-08-30,P0028,C00152,S014,1,87.07,0.0,37.77
T0007692,O003846,2026-08-25,P0046,C00291,S004,2,164.4,16.44,35.07
T0007693,O003847,2024-12-04,P0041,C00238,S016,3,612.21,0.0,194.19
T0007694,O003847,2026-05-07,P0035,C00006,S018,3,642.69,0.0,171.97
T0007695,O003848,2025-01-03,P0045,C00282,S004,3,405.45,0.0,207.22
T0007696,O003848,2025-11-20,P0040,C00015,S001,2,240.36,0.0,77.53
T0007697,O003849,2025-12-16,P0045,C00225,S018,1,19.41,0.97,4.88
T0007698,O003849,2026-12-19,P0032,C00048,S009,3,275.79,0.0,90.04
T0007699,O003850,2024-11-26,P0043,C00027,S003,3,584.25,58.42,251.98
T0007700,O003850,2025-10-05,P0031,C00164,S012,4,146.76,14.68,41.59
T0007701,O003851,2026-11-15,P0032,C00037,S017,5,1053.9,0.0,600.1
T0007702,O003851,2025-06-26,P0014,C00007,S016,3,410.67,0.0,129.82
T0007703,O003852,2026-05-04,P0006,C00263,S018,4,918.04,0.0,402.49
T0007704,O003852,2024-12-18,P0022,C00168,S005,5,688.25,103.24,276.65
T0007705,O003853,2026-04-06,P0038,C00099,S002,1,112.48,11.25,39.79
T0007706,O003853,2024-03-22,P0045,C00051,S009,5,1165.7,174.86,509.46
T0007707,O003854,2026-04-26,P0045,C00098,S007,2,147.4,14.74,40.64
T0007708,O003854,2026-03-19,P0035,C00254,S007,2,347.96,0.0,165.34
T0007709,O003855,2024-01-04,P0025,C00297,S017,3,610.8,0.0,237.72
T0007710,O003855,2024-04-12,P0023,C00249,S010,4,210.36,31.55,80.2
T0007711,O003856,2025-05-19,P0019,C00242,S008,5,148.25,0.0,52.37
T0007712,O003856,2026-07-06,P0046,C00134,S003,5,951.55,47.58,380.27
T0007713,O003857,2024-06-05,P0044,C00136,S002,5,122.65,6.13,66.64
T0007714,O003857,2024-12-04,P0040,C00127,S014,5,720.65,0.0,263.88
T0007715,O003858,2026-05-20,P0036,C00215,S005,2,264.52,0.0,119.55
T0007716,O003858,2025-07-17,P0003,C00233,S019,5,265.25,0.0,76.85
T0007717,O003859,2024-09-24,P0032,C00267,S016,1,110.44,0.0,66.05
T0007718,O003859,2024-12-26,P0028,C00293,S004,2,123.88,0.0,51.73
T0007719,O003860,2026-05-02,P0047,C00049,S009,4,922.88,0.0,263.01
T0007720,O003860,2025-01-12,P0003,C00232,S015,1,159.95,16.0,24.01
T0007721,O003861,2025-03-16,P0035,C00255,S010,3,448.56,67.28,182.22
T0007722,O003861,2024-10-29,P0048,C00266,S001,1,184.53,0.0,94.26
T0007723,O003862,2025-08-08,P0045,C00269,S007,3,66.75,3.34,30.55
T0007724,O003862,2026-01-02,P0036,C00129,S007,5,537.3,0.0,188.55
T0007725,O003863,2024-03-19,P0022,C00035,S008,4,703.64,105.55,254.71
T0007726,O003863,2024-10-26,P0019,C00214,S012,5,664.2,0.0,387.01
T0007727,O003864,2025-01-29,P0022,C00230,S012,5,538.65,53.86,168.29
T0007728,O003864,2026-12-29,P0028,C00022,S019,1,180.16,0.0,102.26
T0007729,O003865,2026-12-24,P0024,C00188,S018,3,584.46,0.0,177.15
T0007730,O003865,2025-10-20,P0021,C00151,S007,1,73.46,0.0,25.23
T0007731,O003866,2024-07-23,P0022,C00240,S004,2,179.16,8.96,57.39
T0007732,O003866,2026-08-21,P0020,C00108,S001,3,201.75,0.0,99.78
T0007733,O003867,2024-02-15,P0005,C00160,S016,4,69.68,3.48,26.97
T0007734,O003867,2025-03-02,P0036,C00259,S015,3,205.32,30.8,45.46
T0007735,O003868,2025-03-21,P0007,C00231,S002,2,414.76,0.0,228.78
T0007736,O003868,2025-06-04,P0045,C00097,S019,3,35.67,1.78,13.89
T0007737,O003869,2026-02-03,P0032,C00107,S011,3,529.23,26.46,275.11
T0007738,O003869,2026-01-24,P0027,C00043,S001,4,31.72,0.0,11.5
T0007739,O003870,2026-12-10,P0015,C00296,S010,4,627.76,0.0,179.32
T0007740,O003870,2025-10-01,P0017,C00229,S016,5,279.25,0.0,115.75
T0007741,O003871,2024-06-05,P0035,C00017,S005,1,24.51,0.0,6.75
T0007742,O003871,2025-12-16,P0016,C00127,S009,2,233.92,0.0,123.31
T0007743,O003872,2024-03-27,P0026,C00025,S016,5,197.25,0.0,97.98
T0007744,O003872,2026-07-13,P0002,C00091,S006,3,168.33,8.42,92.02
T0007745,O003873,2025-08-26,P0030,C00283,S009,3,137.52,13.75,46.63
T0007746,O003873,2026-03-07,P0042,C00048,S013,3,174.72,0.0,77.64
T0007747,O003874,2026-07-09,P0015,C00104,S003,1,111.12,0.0,35.89
T0007748,O003874,2025-10-10,P0006,C00276,S017,1,163.13,0.0,61.69
T0007749,O003875,2026-06-29,P0049,C00163,S017,1,245.72,0.0,113.41
T0007750,O003875,2025-04-25,P0018,C00130,S016,2,200.7,10.04,41.22
T0007751,O003876,2026-05-11,P0006,C00248,S016,4,532.12,26.61,153.96
T0007752,O003876,2026-09-21,P0042,C00240,S004,5,987.9,49.4,301.7
T0007753,O003877,2025-11-04,P0007,C00025,S004,3,280.53,0.0,149.87
T0007754,O003877,2024-05-25,P0036,C00032,S007,1,212.16,0.0,91.58
T0007755,O003878,2026-07-07,P0048,C00171,S015,1,166.22,0.0,98.47
T0007756,O003878,2026-05-29,P0014,C00187,S020,5,593.35,29.67,249.86
T0007757,O003879,2025-07-25,P0014,C00195,S020,3,269.58,0.0,83.6
T0007758,O003879,2025-09-02,P0016,C00066,S007,1,127.64,0.0,57.38
T0007759,O003880,2025-06-21,P0022,C00213,S020,3,549.81,0.0,179.9
T0007760,O003880,2024-09-15,P0029,C00118,S007,5,560.75,28.04,237.21
T0007761,O003881,2024-01-10,P0012,C00134,S020,5,354.55,53.18,35.92
T0007762,O003881,2025-10-29,P0048,C00269,S018,1,39.81,3.98,17.2
T0007763,O003882,2026-07-23,P0044,C00181,S007,4,745.8,74.58,267.94
T0007764,O003882,2024-12-29,P0038,C00260,S011,5,1039.15,51.96,450.59
T0007765,O003883,2024-05-28,P0001,C00195,S020,4,133.44,6.67,50.54
T0007766,O003883,2025-09-12,P0016,C00015,S010,2,50.68,0.0,25.18
T0007767,O003884,2026-01-03,P0032,C00076,S015,1,171.86,17.19,57.87
T0007768,O003884,2025-08-27,P0035,C00242,S005,4,550.36,0.0,153.21
T0007769,O003885,2025-09-19,P0004,C00173,S014,1,172.52,0.0,64.44
T0007770,O003885,2025-06-28,P0020,C00184,S013,5,28.7,2.87,12.92
T0007771,O003886,2024-03-03,P0023,C00101,S001,5,367.95,0.0,99.85
T0007772,O003886,2026-01-29,P0033,C00277,S003,5,1158.75,115.88,397.75
T0007773,O003887,2024-10-15,P0021,C00123,S016,2,57.98,0.0,21.83
T0007774,O003887,2024-09-02,P0023,C00127,S012,2,478.86,0.0,122.02
T0007775,O003888,2025-03-21,P0027,C00260,S018,3,47.67,4.77,18.27
T0007776,O003888,2026-08-04,P0039,C00189,S018,5,1159.3,57.96,383.99
T0007777,O003889,2024-08-26,P0007,C00115,S003,5,539.4,26.97,156.81
T0007778,O003889,2025-01-12,P0013,C00066,S017,2,402.78,40.28,155.35
